School ID,School Name,School Metro Type,School Percentage Free Lunch,School State,School Zip,School City,School County,School District
da6569f688ba2c32429af00afd9eb8a1,Sandston Elementary School,suburban,65,Virginia,23150,Sandston,Henrico,Henrico Co School District
da6672c00e40629bb297979f454013d4,Frontier High School,rural,48,Colorado,80107,Elizabeth,Elbert,Elizabeth School District C-1
da670a79d131568469bdfded3c37d768,Takoma Educational Campus,urban,95,District of Columbia,20012,,District Of Columbia,Dc Public Schools
da6741e0472aa7504cf9091baf9b48cb,Options High School,urban,75,Washington,98225,Bellingham,Whatcom,Bellingham School District 501
da67b5d4081c44af78d36fdd21ba02dc,Gutermuth Elementary School,unknown,79,Kentucky,40216,Louisville,Jefferson,Jefferson Co School District
da68f307bddcfed156c82bb5dd31c72e,Florence Township Mem High School,suburban,39,New Jersey,08016,Burlington,Burlington,Florence Twp School District
da6aea4b770e3db7ad55df2597b97f47,Joy Elementary School,urban,55,Alaska,99701,Fairbanks,Fairbanks North Star,Fairbanks North Star Boro Sd
da6af4c8477c98ff122c0d761bf3b47f,Highland Elementary School,suburban,95,California,90302,Inglewood,Los Angeles,Inglewood Unified School Dist
da6b3870c4c23db55d36fece1cca2116,Lake Pontchartrain Elementary School,suburban,92,Louisiana,70068,La Place,St John The Baptist,St John The Baptist Parish Sd
da6bb6cad0da7823a456cabb8a3d259b,Pleasantdale Elementary School,suburban,95,Georgia,30340,Doraville,De Kalb,Dekalb Co School District
da6bca32e57be37d87fb8e62cfc296a7,Gateway Charter Elementary Academy,urban,92,Texas,75241,Dallas,Dallas,Dallas Ind School District
da6c2d49d87a7752252257afb3a8cd2d,Balmorhea School,rural,83,Texas,79718,Balmorhea,Reeves,Balmorhea Ind School District
da6d7716c5becd9da5fa447baab742b6,Early Learning Center,unknown,95,Louisiana,70582,St Martinvlle,St Martin,St Martin Parish School Dist
da6f10e2b8d46f45d31b523350619d78,Riffenburgh Elementary School,urban,38,Colorado,80525,Fort Collins,Larimer,Poudre School District R-1
da716ef36606d696fb9116cf425e3eaf,Bloomingdale Elementary School,rural,76,Michigan,49026,Bloomingdale,Van Buren,Bloomingdale Public Sch Dist
da730f5aebe3da17f7edcc3c4b315398,Richmond Senior High School,town,85,North Carolina,28379,Rockingham,Richmond,Richmond Co School District
da75f611dd7d15a61804110073e7c99c,Cosumnes Oaks High School,suburban,50,California,95757,Elk Grove,Sacramento,Elk Grove Unif School District
da7653f376ffbfe6ce004f2e868e7a5b,Summit Public School-Ranier,urban,76,California,95127,San Jose,Santa Clara,East Side Union High Sch Dist
da78f6078f7f38239016e16d6961935b,Pat Neff Middle School,urban,74,Texas,78238,San Antonio,Bexar,Northside Ind School District-Bexar
da79093f5e5b072674533d7cc4b2c3c2,Rincon Middle School,suburban,55,California,92026,Escondido,San Diego,Escondido Union Elem Sch Dist
da7972f3470567963706294662470c42,Murray Park Elementary School,unknown,52,Wisconsin,54971,Ripon,Fond Du Lac,Ripon Area School District
da7ac0dc803059a6ab04f8dc274420a8,Ontario Primary School,town,49,Ohio,44004,Ashtabula,Ashtabula,Ashtabula Area City Sch Dist
da7bbfd68853aada0cb2bd761f866718,Grand Avenue Primary Learning Center,urban,95,Florida,32805,Orlando,Orange,Orange Co Public School Dist
da7e37af045711fa9c74bfd6c1fb85d6,The Urban Assembly Bronx Academy of Letters,urban,92,New York,10451,New York City,Bronx,New York City Dept Of Ed
da7e59fd945a226cb5ef72d34131464f,T J Harris Lower Elementary School,unknown,95,Mississippi,39307,Meridian,Lauderdale,Meridian Public Sch District
da7f380fee0355d4f0791ac7246400e5,Washington Elementary School,town,68,Ohio,45750,Marietta,Washington,Marietta City School District
da7f5ec72af9e77475205ab33ef3688b,Meadows Edge Elementary School,urban,62,Indiana,46544,Mishawaka,St Joseph,Penn Harris Madison Sch Corp
da7fd029fdf64277e1930c8da14ab8da,Vista College Preparatory,unknown,81,Arizona,85003,Phoenix,Maricopa,Phoenix Elem School Dist 1
da811932de1a4fc3e4b96447b7cbad24,Lost Lake Elementary School,suburban,41,Florida,34711,Clermont,Lake,Lake Co School District
da816f1cc51674c0fa8a1c5e2db8d9a8,Eastern Middle School,suburban,4,Connecticut,06878,Riverside,Fairfield,Greenwich Public School Dist
da81f21e9da99ce94c6bbac6c00c9f04,PS 21 Margaret Emery Elm Park,urban,95,New York,10302,New York City,Richmond (Staten Island),New York City Dept Of Ed
da83019591e8fc549e5f6875b4ca2c29,University Park Elementary School,suburban,28,Pennsylvania,15146,Monroeville,Allegheny,Gateway School District
da8495e08a256fdff8541e87adba091a,Dundee Highlands Elementary School,suburban,42,Illinois,60118,Dundee,Kane,Community Unit School Dist 300
da84a91125fdd6cd52b674276d6646de,Austin Road Elementary School,unknown,63,Georgia,30281,Stockbridge,Henry,Henry Co School District
da85605bbe2c3ce456fc036c46dd4851,Bethune Elementary School,urban,68,California,92114,San Diego,San Diego,San Diego Unified School Dist
da8643a26009411232e814991d0fe637,Mesa Middle School,suburban,21,Colorado,80104,Castle Rock,Douglas,Douglas Co School Dist Re-1
da8900da4c0ef2931cbd21968d96958f,Foster Village Elementary School,unknown,58,Texas,76182,N Richlnd Hls,Tarrant,Birdville Ind School District
da8981528077feab73ec6806e2d5f024,Negaunee High School,town,31,Michigan,49866,Negaunee,Marquette,Negaunee Public Sch District
da8b7160566da0cdb675a511fad09070,Mayfair Middle-High School,suburban,74,California,90713,Lakewood,Los Angeles,Bellflower Unified School Dist
da8bdbf3655bdb28d6df9ad4e6cab74c,Grain Valley South Middle School,suburban,27,Missouri,64029,Grain Valley,Jackson,Grain Valley School Dist R5
da8c89ddc02f352ffa1f02f34737734c,Whitewater Middle School,town,48,Wisconsin,53190,Whitewater,Walworth,Whitewater Unified Sch Dist
da8dd9627bfe4b7b381acb399d7ac49a,Oxnard Street Elementary School,urban,91,California,91606,N Hollywood,Los Angeles,Los Angeles Unif Sch Dist
da8e3036f00cc375641fb384af2422f3,Jonas Salk Middle School,suburban,24,New Jersey,08857,Old Bridge,Middlesex,Old Bridge Twp School Dist
da8e4692a8f389d4c5d8f253ca3d15e4,Santa Fe South High School,urban,93,Oklahoma,73149,Oklahoma City,Oklahoma,Oklahoma City School Dist
da8f954850cfa33aaa38b2aa096e5898,Byron High School,rural,43,Michigan,48418,Byron,Shiawassee,Byron Area School District
da90ecf8327ab6734f6908260ae22ab7,Holyoke High School,suburban,87,Massachusetts,01040,Holyoke,Hampden,Holyoke Public School District
da91555e15242cf4b1e9756327f8398a,Bijou Community School,town,78,California,96150,S Lake Tahoe,El Dorado,Lake Tahoe Unified Sch Dist
da92a87b1b40a37d323ba0507f26d50d,Legacy High School-Vapa,suburban,89,California,90280,South Gate,Los Angeles,Los Angeles Unif Sch Dist
da932099612df7e04c4d924e4c09ff6a,Cloverdale Elementary School,suburban,18,Virginia,24077,Cloverdale,Botetourt,Botetourt Co Public Sch Dist
da938d9a85da47f9bb89496ae4a3c3a1,West Potomac High School,suburban,50,Virginia,22307,Alexandria,Fairfax,Fairfax Co Public School Dist
da9399e44d49a865b54139a34ab212a5,Cleveland Elementary School,suburban,29,North Carolina,27520,Clayton,Johnston,Johnston Co School District
da9730456985804f110dd36229c6cfd7,Ponce De Leon Elementary School,urban,55,Florida,33756,Clearwater,Pinellas,Pinellas Co School District
da97b466ad5647009abd300bd9b14731,Waialua Elementary School,unknown,54,Hawaii,96791,Waialua,Honolulu,Central Oahu School District
da982f2f9e182d9e6b9cb884e8e8e2aa,Irving High School,urban,84,Texas,75061,Irving,Dallas,Irving Ind School District
da9b876c495057c712395b97db75f5c0,Astronaut High School,urban,51,Florida,32796,Titusville,Brevard,Brevard Co School District
da9bde55132d6cc5723531a6e8c85a15,American Prep Academy-Draper I,suburban,29,Utah,84020,Draper,Salt Lake,Utah Department Of Education
da9c8ab9f566e66de436fffe60a55dbb,Harbor Heights Elementary School,suburban,18,Washington,98335,Gig Harbor,Pierce,Peninsula School District 401
da9db760f52f8f756167a17060efc2d5,Chester County Middle School,unknown,56,Tennessee,38340,Henderson,Chester,Chester Co School District
da9de3be2d6303363fc2ec0db133ac7c,Centennial High School,urban,72,New Mexico,88011,Las Cruces,Dona Ana,Las Cruces Public Schools
da9ec11e55c5299d67ce8dcf0142bd07,Central Brooklyn Ascend Charter School,urban,50,New York,11226,New York City,Kings (Brooklyn),New York Dept Of Education
da9f033c65e689e150dfa1a16fde9431,Mesa Charter High School,urban,87,New York,11221,New York City,Kings (Brooklyn),New York City Dept Of Ed
da9f9508439150213b7f512e95e19134,Rise Community School,urban,95,California,94621,Oakland,Alameda,Oakland Unified School Dist
daa27210d251478a858a89ba35aa47f5,Bayou Woods Elementary School,suburban,81,Louisiana,70460,Slidell,St Tammany,St Tammany Parish Sch District
daa279f17dc35f3b214205cddf29a5f0,Gretna Elementary School,rural,64,Florida,32332,Gretna,Gadsden,Gadsden Co School District
daa2d8f59213a75e9709d37438d97bc4,Wacoochee Elementary School,rural,56,Alabama,36874,Salem,Lee,Lee Co School District
daa350d70340b7230af7331632673969,Lincoln-Marti Charter School-Little Havana,urban,95,Florida,33130,Miami,Miami-Dade,Miami-Dade Co Public Sch Dist
daa3d8f715114bea4750c24d2822e0ae,Shelburne Middle School,urban,53,Virginia,24401,Staunton,Staunton City,Staunton City School District
daa4b67a532f24e1e9d297203843d8c0,Parkview Elementary School,town,32,Wisconsin,53073,Plymouth,Sheboygan,Plymouth Joint School District
daa5778499751d2803ce4d9744779527,Valley View Elementary School,unknown,36,West Virginia,25405,Martinsburg,Berkeley,Berkeley Co School District
daa582fe838083a794cade6e6994ce35,Burrillville High School,suburban,41,Rhode Island,02830,Harrisville,Providence,Burrillville School District
daa5ad56c9f68edd427fa5109cce86f4,Highlands School,rural,48,North Carolina,28741,Highlands,Macon,Macon Co School District
daa93dda224f19612a385c25da3cde16,Seven Lakes High School,suburban,29,Texas,77494,Katy,Fort Bend,Katy Ind School District
daa9b35c984da9241c79dad08cfb9bce,Washington Avenue Elementary School,unknown,95,New Mexico,88201,Roswell,Chaves,Roswell Ind School District
daa9f74bbe6e0f6924990b5767599271,El Dorado Community School,unknown,26,New Mexico,87508,Santa Fe,Santa Fe,Santa Fe Public School Dist
daaab213a775464a7dd3cd098d178259,Oak Grove Primary School,suburban,44,Missouri,64075,Oak Grove,Jackson,Oak Grove School District
daab32b67029f4af8261a76cdd3ee7e4,Ottway Elementary School,town,80,Tennessee,37745,Greeneville,Greene,Greene Co School District
daab4fc4396c1fb362c16b4ab4ef2a22,St Paul High School,rural,43,Oregon,97137,Saint Paul,Marion,St Paul School District 45
daaba87833d4e19d498b6dd913ff2bf4,Los Angeles High School of the Arts,urban,89,California,90005,Los Angeles,Los Angeles,Los Angeles Unif Sch Dist
daac15d535cbe9845d63232df30c667f,Gregory Gardens Elementary School,suburban,40,California,94523,Pleasant Hill,Contra Costa,Mt Diablo Unified School Dist
daadac26e97e7d5619241a977de373c4,Young Women's Leadership School-Bklyn,urban,76,New York,11206,New York City,Kings (Brooklyn),New York City Dept Of Ed
daae427782b15ef528bd6e73b4c60d00,West Pugleise Elementary School,urban,78,Ohio,43952,Steubenville,Jefferson,Steubenville City Sch District
daaf69636dbdbebe32eb16bfac0c4efe,Paris High School,rural,53,Missouri,65275,Paris,Monroe,Paris School District R2
dab0efc8e79e35e88c982cfd5d832a22,Carolina Elementary School,unknown,35,South Carolina,29550,Hartsville,Darlington,Darlington Co School District
dab1445a5719c59bfa155425d6436fd2,Highland Elementary School,rural,43,Ohio,43350,Marengo,Morrow,Highland Local School District-Morrow
dab17c0a88cb4427c40c6602ea1dc57c,Croswell-Lexington High School,rural,58,Michigan,48422,Croswell,Sanilac,Croswell-Lexington Cmty Sd
dab1a2fba91a5cd405f13bf6d61832bb,Winfield High School,town,65,Kansas,67156,Winfield,Cowley,Winfield Unified Sch Dist 465
dab1e6bbfe883fbd6553addf2895382b,Emerald Shores Elementary School,suburban,63,Florida,34472,Ocala,Marion,Marion Co School District
dab35d865e099315e0a415e3a1a6f21f,Maddock School,rural,35,North Dakota,58348,Maddock,Benson,Maddock School District 9
dab43ba19a87f44e85764dfbbd883bcc,West Kindergarten Center,town,52,Wisconsin,53913,Baraboo,Sauk,Baraboo School District
dab4f22593086ad24fab62c87f063d84,T L Waggoner Elementary School,suburban,40,California,92251,Imperial,Imperial,Imperial Unified School Dist
dab4f260d25f5586dbf3793db9d217b3,Gillespie Middle School,town,95,Illinois,62033,Gillespie,Macoupin,Community Unit School Dist 7
dab5ffcc6dacc394af3c5dde6255c213,Westwood Middle School,suburban,42,Minnesota,55434,Blaine,Anoka,Spring Lake Park Sd 16
dab7b86d98cefdfa0114c0e1fc9750ff,Copperview Elementary School,suburban,87,Utah,84047,Midvale,Salt Lake,Canyons School District
dab94657fa327b9247d366966ae2ac4a,Suwannee High School,town,56,Florida,32064,Live Oak,Suwannee,Suwannee Co School District
dab9f9530dcf265e43bef1dd1bbfdd7b,Fred H Croninger Elementary School,urban,29,Indiana,46815,Fort Wayne,Allen,Ft Wayne Cmty School Dist
dabb1b1afed7c11f7ad3e305175a71c2,PS 209 Clearview Gardens,urban,33,New York,11357,New York City,Queens,New York City Dept Of Ed
dabd12b265e782b133a74e552be1bc04,Tuckerman Elementary School,rural,64,Arkansas,72473,Tuckerman,Jackson,Jackson Co School District
dabd382fa0fde2c898dbc11dbf3119ab,Douglass Academy-Young Men,urban,78,Michigan,48208,Detroit,Wayne,Detroit Public School District
dabefda0e8c863e973ca310ea78bc005,Althea Gibson Academy,suburban,84,New Jersey,07017,East Orange,Essex,East Orange School District
dabfbcaf42c659018cf4f6b91bb4a9a8,Baker Elementary School,urban,85,California,92113,San Diego,San Diego,San Diego Unified School Dist
dac19673f213b61807d4c2577ea1275b,Sunset Lake Elementary School,suburban,43,Michigan,49097,Vicksburg,Kalamazoo,Vicksburg Cmty School District
dac3a379f444fd928077a7fcaffea94f,Samuel Stipe Elementary School,urban,77,California,95111,San Jose,Santa Clara,Oak Grove School District
dac3d35beb987e8d0e4912181f69b91d,JHS 67 Louis Pasteur School,urban,39,New York,11362,New York City,Queens,New York City Dept Of Ed
dac42b283566eaa84e948c03428a5ecc,West Side Elementary School,rural,64,Arkansas,72067,Greers Ferry,Cleburne,West Side Public Schools
dac5761acdda78616ababbd4eb0fc226,Steam Academy of Cincinnati,urban,74,Ohio,45229,Cincinnati,Hamilton,Ohio Department Of Education
dac82f91011385f5dd1736cb7a621916,Cherokee Ridge Elementary School,suburban,80,Georgia,30707,Chickamauga,Walker,Walker Co School District
dac92e36eddc0ce04c30c7e5beb4ee6a,Canyon Lake High School,rural,37,Texas,78623,Fischer,Comal,Comal Ind School District
dac9a1db2c2376e198be8d9d277e46db,Brewster High School,rural,22,New York,10509,Brewster,Putnam,Brewster Central School Dist
dacab04d81249a7d77038dd0cf736651,Longfellow Elementary School,urban,82,Washington,99207,Spokane,Spokane,Spokane School District 81
dacade481efad9489a3555af11ff5a66,Whittier Elementary School,town,47,Montana,59715,Bozeman,Gallatin,Bozeman School District 7
dacc00d754974d94eb822a6a668dcca9,Edison High School,urban,86,California,93706,Fresno,Fresno,Fresno Unified School Dist
dacc53097b6832df0cde13ccf49a41d7,Pleasant Grove High School,suburban,50,California,95624,Elk Grove,Sacramento,Elk Grove Unif School District
dacd4e806516f756ae38c3e973da71a4,Richard Gordon Elementary School,unknown,32,Washington,98346,Kingston,Kitsap,North Kitsap School Dist 400
dacdbcc97dde840f1ef1fb7b19aec4da,Price Elementary School,urban,79,Kentucky,40218,Louisville,Jefferson,Jefferson Co School District
dacef7469f35bf0491e743149fb44635,Marine Elementary School,rural,10,Minnesota,55047,Marine St Crx,Washington,Stillwater School Dist 834
dad0a2fbf44c108194396de32d60acba,Byng Elementary School,rural,62,Oklahoma,74820,Ada,Pontotoc,Byng School District 16
dad10a678e4c2c651ad01f2ea395afc3,Glendale Elementary School,suburban,43,New York,14150,Tonawanda,Erie,Sweet Home Central Sch Dist
dad176743b7cc00b96c06e43b501c590,Bearden High School,rural,78,Arkansas,71720,Bearden,Ouachita,Bearden School District
dad206a013ee4275e191ea9449286ad2,Sheldon Clark High School,rural,73,Kentucky,41224,Inez,Martin,Martin Co School District
dad2887598981861a02cc8cb702b1ee8,A M Yealey Elementary School,suburban,35,Kentucky,41042,Florence,Boone,Boone Co School District
dad32343a6d5a212555bc9215b513dfc,Hillman Junior Senior High School,rural,61,Michigan,49746,Hillman,Montmorency,Hillman Cmty School District
dad4504aa0bc7725898257e93d80d755,Nantucket High School,unknown,16,Massachusetts,02554,Nantucket,Nantucket,Nantucket Public Sch Dist
dad538a5f6d2ebf40188e936811bde32,Grant Bowler Elementary School,rural,31,Nevada,89021,Logandale,Clark,Clark Co School District
dad7f92b212f448fde899d5d7333e5e2,Trevitt Elementary School-Main,urban,95,Ohio,43203,Columbus,Franklin,Columbus City Sch District
dad90d8d0990580fa2fc09e1b3357a96,Azalea Gardens Middle School,urban,57,Virginia,23518,Norfolk,Norfolk City,Norfolk School District
dad9b8280b0c19e634408fbc79ea42c3,East Bernard High School,rural,41,Texas,77435,East Bernard,Wharton,East Bernard Ind Sch Dist
dadacd69c238c7ee3a6368ae14635262,David Douglas Arthur Academy,urban,47,Oregon,97236,Portland,Multnomah,David Douglas School Dist 40
dadaf08392eac8c8720a41b17ac8855c,Samuel Smith Elementary School,suburban,51,New Jersey,08016,Burlington,Burlington,Burlington City Public Sd
dadc0fbcea69a9e6d843491796992cab,Ishikawa Elementary School,urban,37,Arizona,85213,Mesa,Maricopa,Mesa Unified School Dist 4
dadd6043966513597088289c3632f045,Hesperia Senior High School,rural,69,Michigan,49421,Hesperia,Newaygo,Hesperia Cmty School District
dade11e7f42e7a2d0af1c412196992bb,Trafford Middle School,suburban,19,Pennsylvania,15085,Trafford,Westmoreland,Penn-Trafford School District
dade1729e870bde55a7d84b1d17a7044,Melissa Jones Elementary School,suburban,11,Connecticut,06437,Guilford,New Haven,Guilford School District
dae03830432e32d3d361b7db57e4736f,Delta Elementary School,town,49,Ohio,43515,Delta,Fulton,Pike-Delta-York Local Sch Dist
dae0b65ec636e3e9ae5515a3704778f7,Leavitt Area High School,rural,42,Maine,04282,Turner,Androscoggin,Rsu 52/Msad 52
dae1931cfa64712441efaf7aa8fc13d7,Washington Elementary School,suburban,90,Illinois,60827,Riverdale,Cook,Dolton-Riverdale Sch Dist 148
dae1c079a846be15f8966aa1895a0949,Springdale Park Elementary School,urban,16,Georgia,30306,Atlanta,Fulton,Atlanta Public Schools
dae2a985b649d24a3a029bd1dd103ad9,Garden Lakes Elementary School,unknown,76,Georgia,30165,Rome,Floyd,Floyd Co School District
dae47d10085934799c0a5b3a95cd3635,Wild Horse Elementary School,suburban,20,Missouri,63005,Chesterfield,St Louis,Rockwood School District R6
dae5c320bc21f4e86a4395b2f17539e2,Sherwood Heights Elementary School,urban,55,Maine,04210,Auburn,Androscoggin,Auburn School District
dae5ca32e26bc3b3f11be43e5fd75ca6,Golden Valley Elementary School,town,95,California,93647,Orosi,Tulare,Cutler Orosi Joint Unif Sd
